Failed Authorization Accesses (both 401 and 403):
IP: 91.236.75.25, Date/Time: [20/May/2015:05:05:40 +0000], Request: "HEAD /blog/geekery/ec2-reserved-vs-ondemand.html/include/fckeditor/editor/filemanager/connectors/test.html HTTP/1.1", Status Code: 404
IP: 91.236.75.25, Date/Time: [20/May/2015:05:05:51 +0000], Request: "HEAD /blog/geekery/ec2-reserved-vs-ondemand.html/js/fckeditor/_samples/default.html HTTP/1.1", Status Code: 404
IP: 91.236.75.25, Date/Time: [20/May/2015:05:05:26 +0000], Request: "HEAD /blog/geekery/ec2-reserved-vs-ondemand.html/admin/FCKeditor/_samples/default.html HTTP/1.1", Status Code: 404
IP: 91.236.75.25, Date/Time: [20/May/2015:05:05:03 +0000], Request: "HEAD /blog/geekery/ec2-reserved-vs-ondemand.html/fckeditor/_samples/default.html HTTP/1.1", Status Code: 404
IP: 208.115.113.88, Date/Time: [20/May/2015:05:05:01 +0000], Request: "GET /blog/geekery/jquery-i**terface-puffer.html HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:06:05:37 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 131.107.160.94, Date/Time: [20/May/2015:06:05:30 +0000], Request: "GET /browserconfig.xml HTTP/1.1", Status Code: 404
IP: 157.55.34.93, Date/Time: [20/May/2015:07:05:07 +0000], Request: "GET /blog/geekery/www.csh.rit.edu/~robertp HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:07:05:08 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 185.38.249.133, Date/Time: [20/May/2015:08:05:22 +0000], Request: "GET /presentations/vim/%094 HTTP/1.0", Status Code: 404
IP: 184.154.137.213, Date/Time: [20/May/2015:09:05:45 +0000], Request: "GET /wp-login.php?action=register HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:48 +0000], Request: "GET /files/logstash/logstash-%25 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:04 +0000], Request: "GET /misc/nmh//%22file://$file/%22 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:46 +0000], Request: "GET /scripts//%22$%7BWEBLOC%7D/view.php?file=$%7Blinkto%7D%5C%22 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:20 +0000], Request: "GET /scripts//%22$%7BWEBLOC%7D/view.php/?file=$%7Blinkto%7D%5C%22 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:30 +0000], Request: "GET /scripts//%22file://$file/%22 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:04 +0000], Request: "GET /articles/ssh-???????????????????/ HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:25 +0000], Request: "GET /blog/geekery/jquery-interface- HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:37 +0000], Request: "GET /blog/geekery%E2%80%A6 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:45 +0000], Request: "GET /blog/tags/g HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:37 +0000], Request: "GET /files/xdotool/xdotool-%25 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:25 +0000], Request: "GET /misc/nmh//%22file://$file/%22 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:21 +0000], Request: "GET /scripts//%22$%7BWEBLOC%7D/view.php?file=$%7Blinkto%7D%5C%22 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:06 +0000], Request: "GET /scripts//%22$%7BWEBLOC%7D/view.php/?file=$%7Blinkto%7D%5C%22 HTTP/1.0", Status Code: 404
IP: 144.76.95.39, Date/Time: [20/May/2015:09:05:20 +0000], Request: "GET /scripts//%22file://$file/%22 HTTP/1.0", Status Code: 404
IP: 89.107.177.18, Date/Time: [20/May/2015:10:05:08 +0000], Request: "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:10:05:45 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 89.107.177.18, Date/Time: [20/May/2015:10:05:42 +0000], Request: "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1", Status Code: 404
IP: 89.107.180.34, Date/Time: [20/May/2015:10:05:19 +0000], Request: "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:12:05:34 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:13:05:55 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:14:05:19 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:15:05:19 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:16:05:21 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 200.31.173.106, Date/Time: [20/May/2015:16:05:49 +0000], Request: "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1", Status Code: 404
IP: 204.62.56.3, Date/Time: [20/May/2015:17:05:42 +0000], Request: "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1", Status Code: 404
IP: 204.62.56.3, Date/Time: [20/May/2015:17:05:36 +0000], Request: "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:18:05:55 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:19:05:20 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 208.91.156.11, Date/Time: [20/May/2015:21:05:05 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 63.140.98.80, Date/Time: [20/May/2015:21:05:11 +0000], Request: "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1", Status Code: 404
IP: 38.99.236.50, Date/Time: [20/May/2015:21:05:36 +0000], Request: "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1", Status Code: 404
